Index,ItemName,StdMode,Shape,Weight,AniCount,Source,Reserved,Looks,DuraMax,AC,AC2,MAC,MAC2,DC,DC2,MC,MC2,SC,SC2,Need,NeedLevel,Price,Extra
913,魔血戒指,22,1,593,5000,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,50000,0
914,虹魔项链,20,1,912,7000,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,50000,0
915,虹魔手镯,26,1,762,6000,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,50000,0
916,虹魔戒指,22,1,592,5000,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,50000,0
917,神勇之物,20,1,917,10000,0,1,0,0,1,2,9,0,0,0,2,8,0,0,0,0,50000,0
918,智慧之物,22,1,595,10000,1,2,0,1,2,2,8,0,0,0,2,8,0,0,0,0,100000,0
919,正义之物,22,1,596,10000,1,2,0,1,2,2,8,0,0,0,2,8,0,0,0,0,100000,0
920,决断之物,26,1,766,10000,1,2,0,1,2,3,3,0,0,0,3,3,0,0,0,0,100000,0
921,节制之物,26,1,765,10000,1,2,0,1,2,3,3,0,0,0,3,3,0,0,0,0,100000,0
922,金刚魔法指环,22,1,594,5000,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,50000,0
923,金刚精神戒指,22,1,594,5000,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,50000,0
924,金刚防御手镯,26,1,764,6000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0
925,金刚魔法手镯,26,1,764,6000,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,50000,0
934,地牢逃脱卷包,31,6,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0
935,随机传送卷包,31,6,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0
936,回城卷包,31,6,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0
937,行会回城卷包,31,6,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6200,0
938,筹码包,31,12,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6200,0
939,肉块,40,5,300,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0
940,肉,40,3,300,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0
941,鸡肉,40,1,301,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0
942,狼肉,40,4,300,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0
943,羊肉,40,3,300,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0
944,猪肉,40,4,300,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0
945,牛肉,40,5,300,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0
946,黑铁,43,4,214,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0
947,铜矿,43,4,215,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0
948,铁矿,43,4,216,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
949,银矿,43,4,211,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0
950,金矿,43,4,210,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0
951,紫水晶,43,4,217,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0
952,石榴石,43,4,218,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
953,金刚石,43,4,219,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0
954,钢玉矿石,43,4,220,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0
955,魔晶石,43,4,219,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0
956,钢玉石,43,4,220,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0
957,封魔石,43,0,1452,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
958,制炼石,44,1,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
959,藏罪据证,44,1,1442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
960,霸王教主雕像,44,1,1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
961,祖玛头像,44,1,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
962,沃玛号角,44,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
965,遗址雕像,44,1,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
966,诺玛王雕像,44,1,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
967,大族长角笛,44,1,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
968,黑天暗云（黑）,44,1,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
969,黑天暗云（天）,44,1,1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
970,黑天暗云（云）,44,1,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
971,黑天暗云（暗）,44,1,1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
972,万里碧海（万）,44,1,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
973,万里碧海（里）,44,1,1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
974,万里碧海（碧）,44,1,1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
975,万里碧海（海）,44,1,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
976,九宫云雾（九）,44,1,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
977,九宫云雾（宫）,44,1,1481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
978,九宫云雾（云）,44,1,1482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
979,九宫云雾（雾）,44,1,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
980,血花落照（血）,44,1,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
981,血花落照（花）,44,1,1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
982,血花落照（落）,44,1,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
983,血花落照（照）,44,1,1473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
984,生锈世尊手镯,44,1,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
985,生锈金棱手镯,44,1,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
986,生锈思过手镯,44,1,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
987,生锈师承戒指,44,1,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
988,生锈龙马戒指,44,1,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
989,生锈青云戒指,44,1,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
990,生锈破荒项链,44,1,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
991,生锈魔云项链,44,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
992,生锈定心项链,44,1,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
993,骰子,45,1,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0
994,木料,45,1,305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0
995,筹码,46,2,302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
996,介绍信,46,1,173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
997,金条,47,10,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0
998,金条包,47,50,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0
999,金盒,47,100,127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0
1000,兑换卷,50,1,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1001,基本剑术,51,1,304,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
1002,攻杀剑术,51,1,304,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
1003,刺杀剑术,51,1,304,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
1004,半月弯刀,51,1,304,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
1005,野蛮冲撞,51,1,304,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
1006,烈火剑法,51,1,304,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
1007,翔空剑法,51,1,304,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
1008,莲月剑法,51,1,304,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
1009,狂暴冲撞,51,1,309,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
1010,移花接木,51,1,309,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
1011,旋风斩撞,51,1,309,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
1012,君临步,51,1,309,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
1013,屠龙斩,51,1,309,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
1014,火球术,51,1,304,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
1015,霹雳掌,51,1,304,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
1016,冰月神掌,51,1,304,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
1017,风掌,51,1,304,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
1018,抗拒火环,51,1,304,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
1019,诱惑之光,51,1,304,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
1020,瞬息移动,51,1,304,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
1021,大火球,51,1,304,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
1022,雷电术,51,1,304,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
1023,冰月震天,51,1,304,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
1024,击风,51,1,304,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
1025,地狱火,51,1,304,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
1026,疾光电影,51,1,304,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
1027,冰沙掌,51,1,304,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
1028,风震天,51,1,304,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
1029,火墙,51,1,304,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
1030,圣言术,51,1,304,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
1031,异形换位,51,1,304,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
1032,魔法盾,51,1,304,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
1033,爆裂火焰,51,1,304,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
1034,地狱雷光,51,1,304,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
1035,冰咆哮,51,1,304,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
1036,龙卷风,51,1,304,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
1037,旋风墙,51,1,309,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
1038,混元掌,51,1,309,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
1039,透心链,51,1,309,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
1040,魔爆术,51,1,309,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
1041,地狱魔焰,51,1,309,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
1042,魔光盾,51,1,309,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
1043,焚魂魔功,51,1,309,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0
1044,治愈术,51,1,304,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,0
1045,精神力战法,51,1,304,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,0
1046,施毒术,51,1,304,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,0
1047,灵魂火符,51,1,304,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,0
1048,月魂断玉,51,1,304,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,0
1049,召唤骷髅,51,1,304,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,0
1050,隐身术,51,1,304,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,0
1051,幽灵盾,51,1,304,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,0
1052,集体隐身术,51,1,304,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,0
1053,月魂灵波,51,1,304,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,0
1054,神圣战甲术,51,1,304,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,0
1055,困魔咒,51,1,304,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,0
1056,空拳刀法,51,1,304,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,0
1057,强魔震法,51,1,304,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,0
1058,召唤神兽,51,1,304,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,0
1059,群体治愈术,51,1,304,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,0
1060,超强召唤骷髅,51,1,304,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,0
1061,猛虎强势,51,1,304,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,0
1062,回生术,51,1,304,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,0
1063,灭魂火符,51,1,309,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,0
1064,神灵守护,51,1,309,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,0
1065,月明波,51,1,309,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,0
1066,施毒大法,51,1,309,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,0
1067,召唤圣兽,51,1,309,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,0
1068,隐魂术,51,1,309,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,0
1069,积分卷,52,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1070,积分卷(50),52,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1071,积分兑换卷,52,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1072,游戏点卷,52,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1073,装备炼制石,52,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1074,魔法修炼石,52,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1075,传承石,52,1,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1076,投票单,52,1,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
1077,飞龙剑碎片（火）,52,1,1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1078,飞龙剑碎片（冰）,52,1,1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1079,飞龙剑碎片（雷）,52,1,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1080,飞龙剑碎片（风）,52,1,1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1081,飞龙剑碎片（神圣）,52,1,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1082,飞龙剑碎片（暗黑）,52,1,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1083,飞龙剑碎片（幻影）,52,1,1537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1084,圣诞贺卡,52,0,1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1085,神舰木片,52,0,1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0
1086,魔神结晶,52,1,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,0
1087,沙漠源石,52,0,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48000,0
1103,潘夜之泪,52,0,1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0
1104,夜明珠,52,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,0
1105,牙齿,52,0,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0
1106,蜘蛛线,52,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0
1107,灵魂,52,0,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
1108,指甲,52,0,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0
1109,皮,52,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0
1110,神灵雕像,52,0,1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,0
1111,僵尸骨头,52,0,1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0
1112,跳蚤皮,52,0,1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0
1113,潘夜珠,52,0,1349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,0
1114,骷髅骨,52,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0
1115,思念珍珠,52,0,1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0
1116,震天魔印,52,0,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,0
1117,毒蛇胆汁,52,0,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1118,蚂蚁卵,52,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0
1119,嫁祸卡,52,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,种子,52,1,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,0
1121,肥料,52,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,0
1122,霸群雕像,52,0,1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0
1123,号角,52,0,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0
1124,遗物,52,0,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32000,0
1125,生存游戏场地地图1,52,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1126,生存游戏场地地图2,52,1,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1127,生存游戏场地地图3,52,1,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1128,生存游戏场地地图4,52,1,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1129,汤药,52,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
1130,宝玉,52,0,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0
1131,毒蜘蛛牙齿,52,0,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1132,食人树的果实,52,0,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0
1133,蝎子的尾巴,52,0,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1134,蛆卵,52,0,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0
1135,食人树叶,52,0,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1136,草鞋,53,1,1360,6000,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,6,1000,0
1137,皮靴,53,1,1361,8000,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,16,5000,0
1138,五彩鞋,53,1,1374,8000,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,26,8000,0
1139,赤飞靴子,53,2,1363,10000,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,33,10000,0
1140,月光鞋,53,2,1371,8000,0,0,0,0,0,7,0,0,0,0,3,14,0,0,0,0,30000,0
1141,无影靴,53,4,1373,12000,0,0,0,0,0,7,0,0,0,0,0,20,0,0,0,0,30000,0
1142,仙云靴,53,4,1375,12000,0,0,0,0,0,7,0,0,0,0,20,0,0,0,0,0,30000,0
1143,武神之靴,53,4,1376,12000,0,0,0,0,0,7,0,0,0,0,11,11,0,0,0,0,50000,0
1144,绝地靴,53,2,1377,8000,0,0,0,0,0,7,0,0,0,0,14,3,0,0,0,0,30000,0
1145,黑皮靴子,53,3,1364,12000,0,0,0,0,0,7,0,0,0,0,7,7,0,0,0,0,30000,0
1161,袖里剑,54,5,1071,20000,0,5,0,0,0,7,8,0,0,0,0,0,0,0,0,10,5000,0
1162,标枪,54,20,1072,40000,0,5,0,0,0,19,20,0,0,0,0,0,0,0,0,30,20000,0
1163,铁枪,54,10,1073,30000,0,5,0,0,0,13,14,0,0,0,0,0,0,0,0,20,10000,0
1164,雪球,55,1,1320,10000,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1165,箱子,58,4,1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1166,无名书,58,1,1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1167,调查报告,58,1,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1168,冰洁石,58,1,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1169,养神护身符,58,1,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1170,药草,58,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1171,除魔大师的秘传书,58,1,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1172,素玉戒指,58,1,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1173,名册,58,1,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1174,抛魂铃铛,58,1,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1175,断了的琵琶弦,58,1,1522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1176,极乐琵琶,58,1,1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1177,赋魂铃铛,58,1,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1178,破坏铁锤,58,1,1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,重生铁锤,58,1,1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,开化铁锤,58,1,1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,咒书,58,1,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1182,祖玛雕像碎片,58,1,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1183,古书籍,58,1,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1184,牛角,58,1,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1185,地图书,58,1,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1186,碧玉项链,58,1,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1187,旧锤子,58,1,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1188,诺玛将士药水,58,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1189,祖玛宝典,58,1,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1190,百里香,58,1,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1191,财富之书,58,1,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1192,解毒药,58,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1193,金令牌,58,1,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1194,恶狼之血,58,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1195,森林雪人指甲,58,1,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1196,家谱,58,1,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1197,神秘油,58,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1198,遗失的手镯,58,1,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1199,灵药,58,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1200,史书,58,1,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1201,遗失的斧子,58,10,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1202,医术,58,1,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1203,火焰沃玛号角,58,1,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1204,蜜袋,58,1,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1205,药箱,58,1,1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1206,遗失的手套,58,1,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
